date,price,returns,MA7,MA30,MA90
2024-12-01 00:51:23.703764,1924.9524595130717,-0.0009768293470582279,1962.7334784460957,1966.9923452490689,1916.5399472727233
2024-12-02 00:51:23.703764,1902.638092574067,-0.011592165213601846,1949.184570955465,1961.218108693859,1918.2893348138787
2024-12-03 00:51:23.703764,1935.7860860635622,0.017422122272685803,1947.835345195155,1956.8767932962562,1920.7056683171156
2024-12-04 00:51:23.703764,1898.2194369105016,-0.019406405192968768,1933.595386204214,1950.1027027684074,1922.8253656352756
2024-12-05 00:51:23.703764,1914.2920193381442,0.008467188837662398,1922.3851541178863,1946.5014674025463,1925.4995929589588
2024-12-06 00:51:23.703764,1989.8776292231814,0.03948489003844391,1927.5143388238337,1944.8525496128268,1929.4119116067566
2024-12-07 00:51:23.703764,2002.0724103269808,0.006128407558690041,1938.2625905642158,1945.0637362275456,1933.9833455865944
2024-12-08 00:51:23.703764,2042.0843052088544,0.019985238633471125,1954.9957113778987,1950.0371406494821,1938.7998481956295
2024-12-09 00:51:23.703764,2077.7119823186454,0.017446721968781276,1980.0062670556958,1957.7438914722495,1943.9065032273234
2024-12-10 00:51:23.703764,2000.0894814851915,-0.037359605900154746,1989.1924664016426,1964.287194433481,1948.7355095566677
2024-12-11 00:51:23.703764,2049.3214476473704,0.0246148817929992,2010.778467935481,1971.3516444691595,1954.0351544681662
2024-12-12 00:51:23.703764,2044.0540859472014,-0.0025702955025508345,2029.3159060224896,1977.0348743016118,1959.0390906857754
2024-12-13 00:51:23.703764,2078.463955984978,0.016834128937361914,2041.971095559889,1981.0845418713245,1963.7562624318027
2024-12-14 00:51:23.703764,2124.378640444318,0.02209068111435264,2059.44341414808,1987.210699756846,1968.6301959729515
2024-12-15 00:51:23.703764,2144.22820577181,0.009343704059903368,2074.035399942788,1994.4303277646345,1973.6857170769606
2024-12-16 00:51:23.703764,2153.0272573222974,0.004103598454120894,2084.7947249433096,2002.1327147148472,1979.0196275354222
2024-12-17 00:51:23.703764,2097.791660722139,-0.0256548524466218,2098.7521791200165,2005.9934057127114,1983.4237177326027
2024-12-18 00:51:23.703764,2131.8559837781518,0.016238182129242773,2110.5428271386995,2010.0848572732568,1987.656769086991
2024-12-19 00:51:23.703764,2135.8426648747427,0.001870051789110816,2123.655481271205,2014.2697360675522,1991.5225673954028
2024-12-20 00:51:23.703764,2156.159695365485,0.009512419067597255,2134.7548726112773,2020.2743339976728,1995.5483302550556
2024-12-21 00:51:23.703764,2198.8784450520566,0.01981242380997683,2145.3977018409546,2025.092674629954,1999.8434434219255
2024-12-22 00:51:23.703764,2149.6780816635146,-0.022375208370091215,2146.1762555397695,2030.503645190992,2004.1303198746639
2024-12-23 00:51:23.703764,2192.3645406992337,0.01985714019221252,2151.7958674507604,2037.6488945337703,2008.6708663622835
2024-12-24 00:51:23.703764,2253.281255652667,0.027785851222536406,2174.0086667265505,2047.0410571165921,2013.3361637846554
2024-12-25 00:51:23.703764,2236.0620336189877,-0.007641843196663722,2188.895245275241,2054.9937767369424,2017.8359378086648
2024-12-26 00:51:23.703764,2157.5356358177355,-0.035118166052915845,2191.99424112424,2062.070609051342,2021.41368857
2024-12-27 00:51:23.703764,2248.443173950338,0.04213489530528536,2205.1775952077905,2070.422076521451,2025.5089452152467
2024-12-28 00:51:23.703764,2278.5493348761984,0.013389780660085115,2216.5591508969533,2079.9482662192427,2029.9395670572153
2024-12-29 00:51:23.703764,2300.9407312434246,0.00982704040000204,2238.1681008369405,2091.5138460513053,2033.939000048437
2024-12-30 00:51:23.703764,2301.293897911663,0.000153487946665809,2253.7294375815736,2103.99582104355,2037.7894532077976
2024-12-31 00:51:23.703764,2272.849671180344,-0.01236010174846891,2256.5249255140984,2115.592394765793,2040.873168210035
2025-01-01 00:51:23.703764,2243.065683002403,-0.013104249064775808,2257.525446854587,2126.939981113404,2043.796963392979
2025-01-02 00:51:23.703764,2249.022794591848,0.002655790079883591,2270.595040965174,2137.381204731014,2046.5582375500358
2025-01-03 00:51:23.703764,2252.1247083099356,0.0013792273362218666,2271.1209744451166,2149.1780471109946,2048.604194579034
2025-01-04 00:51:23.703764,2236.186812337374,-0.007076826569041184,2265.069185510999,2159.907873544302,2051.0824142388337
2025-01-05 00:51:23.703764,2195.9428265944193,-0.017996701134682658,2250.069484846855,2166.776713456677,2052.4741997658202
2025-01-06 00:51:23.703764,2202.5340980268847,0.0030015678699100157,2235.9609420061724,2173.4587697133406,2054.9006413229126
2025-01-07 00:51:23.703764,2151.6504608699365,-0.0231023152842591,2218.646769104686,2177.110974902043,2056.8189497548383
2025-01-08 00:51:23.703764,2081.1586106997,-0.03276175728920938,2195.517187347157,2177.225862514745,2057.6762852686134
2025-01-09 00:51:23.703764,2021.2899522686482,-0.028766984949274765,2162.983924158128,2177.932544874194,2058.129618211125
2025-01-10 00:51:23.703764,1953.9308371122333,-0.03332481571029067,2120.3847997013136,2174.7528578563556,2057.7065680497826
2025-01-11 00:51:23.703764,1976.2180872482825,0.011406365933088969,2083.2464104028722,2172.491657899725,2056.9715760745653
2025-01-12 00:51:23.703764,1944.9493643872727,-0.01582250616102232,2047.390201516137,2168.041171513135,2055.7575188290643
2025-01-13 00:51:23.703764,1973.5297439937588,0.014694665131032902,2014.6752937971191,2163.012874964783,2055.760442519833
2025-01-14 00:51:23.703764,1987.1409522758781,0.006896885300839095,1991.173935426539,2157.776633181585,2055.5620861582483
2025-01-15 00:51:23.703764,2054.8536112027846,0.03407541817773674,1987.416078355551,2154.504178310935,2055.6569268444514
2025-01-16 00:51:23.703764,2083.342537390857,0.013864212045449298,1996.2807333730095,2154.0225408665588,2056.0146076159117
2025-01-17 00:51:23.703764,2114.2073208511697,0.014815030608920976,2019.1773739071434,2153.434252102326,2056.725191421391
2025-01-18 00:51:23.703764,2089.31179485565,-0.011775347549878301,2035.333617851053,2151.883223101689,2057.1378170719386
2025-01-19 00:51:23.703764,2013.3551561417303,-0.036354860438227554,2045.1058738159754,2147.1230717942312,2057.4492548902754
2025-01-20 00:51:23.703764,2037.6245019552173,0.012054180177527796,2054.2622678104694,2141.74794035767,2058.2034551253287
2025-01-21 00:51:23.703764,2083.8196036168524,0.022671057212606316,2068.0735037163226,2139.5526577561145,2058.7263820454145
2025-01-22 00:51:23.703764,2065.4160455263936,-0.00883164649114343,2069.58242290541,2135.321041250353,2058.5644538891943
2025-01-23 00:51:23.703764,2042.5890910312673,-0.011051988554348968,2063.7605019968973,2128.297969096306,2057.8272786423304
2025-01-24 00:51:23.703764,2025.1548518208795,-0.008535362930772172,2051.0387207068557,2121.2677297030364,2057.1007166255213
2025-01-25 00:51:23.703764,1995.3505379076894,-0.014717054296560117,2037.6156840000042,2115.861559772701,2056.1976688060968
2025-01-26 00:51:23.703764,2041.0561347408182,0.022906048819399505,2041.5729666570169,2108.948658465717,2055.5245925976424
2025-01-27 00:51:23.703764,2033.934379934326,-0.003489249847308362,2041.0458063683182,2100.7948266343215,2054.721578121252
2025-01-28 00:51:23.703764,2063.8034434679616,0.0146853624326857,2038.1863549184766,2092.890250375139,2054.2332335254564
2025-01-29 00:51:23.703764,2076.581054766365,0.006191292750695299,2039.7813562384722,2085.399822270296,2054.1393073935224
2025-01-30 00:51:23.703764,2038.976195312388,-0.018109025586871663,2039.2652282786325,2077.6040397413644,2053.396259918742
2025-01-31 00:51:23.703764,2115.698491097625,0.037627852626049174,2052.200033889596,2073.3584666778715,2053.838852161711
2025-02-01 00:51:23.703764,2106.1190598444564,-0.0045277865884371105,2068.0241084519917,2068.5950088529585,2054.284335626743
2025-02-02 00:51:23.703764,2072.19980538206,-0.016105098286751995,2072.473204257883,2062.597512088696,2053.9594206560328
2025-02-03 00:51:23.703764,2130.4843389730313,0.02812688884517356,2086.2660555491266,2059.0740963098847,2055.1611457522445
2025-02-04 00:51:23.703764,2158.100090543268,0.012962194119459314,2099.7370051313133,2057.8126717748464,2056.480644948117
2025-02-05 00:51:23.703764,2142.351750310039,-0.007297316886384353,2109.1328187804097,2055.806593517618,2058.109699819501
2025-02-06 00:51:23.703764,2098.586153222097,-0.020428763428605112,2117.6485270532253,2054.03778326269,2060.3952996047383
2025-02-07 00:51:23.703764,2036.0034530324024,-0.029821363346750007,2106.2635216153362,2052.5326113404467,2062.5007884424804
2025-02-08 00:51:23.703764,1995.4152952711886,-0.019935210670081194,2090.4486981048694,2051.6701227738645,2064.62995402718
2025-02-09 00:51:23.703764,2011.6644903670415,0.008143264780199333,2081.8007959598667,2053.5945778823584,2066.566360069291
2025-02-10 00:51:23.703764,1974.8613765036432,-0.01829485684100496,2059.5689441785257,2053.5493541908704,2067.6919621307356
2025-02-11 00:51:23.703764,2014.4667872709301,0.02005478016761142,2039.049900853906,2055.8666016203256,2068.3307716682616
2025-02-12 00:51:23.703764,1996.5014906794388,-0.008918139879501075,2018.214149478106,2056.632326509848,2068.951967077159
2025-02-13 00:51:23.703764,2029.4917745457826,0.016524046698866535,2008.3435239529183,2058.0440205855116,2070.0836605105774
2025-02-14 00:51:23.703764,1994.606777005785,-0.01718903125281457,2002.4297130919729,2056.035792778945,2070.8908952682423
2025-02-15 00:51:23.703764,1999.8809156609886,0.002644199706932193,2003.0676588619442,2053.253738721283,2071.0898951001845
2025-02-16 00:51:23.703764,2003.0998204102077,0.0016095482106019965,2001.8441345823965,2049.5501553732506,2071.023088249611
2025-02-17 00:51:23.703764,1996.5993605163542,-0.003245200178053187,2004.949560869927,2046.4597408952745,2070.8709000215053
2025-02-18 00:51:23.703764,1995.8519503249206,-0.00037434159612281803,2002.2902984490681,2045.8763007013806,2071.0912354977618
2025-02-19 00:51:23.703764,1975.7199565195453,-0.010086917419950825,1999.3215078547978,2043.812815853525,2070.217810280383
2025-02-20 00:51:23.703764,1969.009588389611,-0.003396416636776478,1990.681195546773,2039.9858153459502,2070.014039431019
2025-02-21 00:51:23.703764,2041.571971532643,0.03685222437254776,1997.39050905061,2039.1910128794916,2070.720316221205
2025-02-22 00:51:23.703764,2050.7747307732698,0.00450768298592874,2004.6610540666504,2039.4638675375584,2071.6009645834856
2025-02-23 00:51:23.703764,2107.7100672763927,0.02776284281679975,2019.6053750475337,2042.2157080527422,2072.82573816424
2025-02-24 00:51:23.703764,2167.5720793435225,0.028401445244546464,2044.0300491657006,2047.9564261006033,2075.2961983082155
2025-02-25 00:51:23.703764,2192.005165940366,0.011272098782635798,2072.0519371107644,2052.988060473922,2077.452931820363
2025-02-26 00:51:23.703764,2245.851580513691,0.02456491225933055,2110.642169109928,2060.0519671599004,2080.2650200044886
2025-02-27 00:51:23.703764,2267.577657199285,0.009673870203223744,2153.294750368453,2066.8444409509448,2083.7495124591296
2025-02-28 00:51:23.703764,2269.0474580401838,0.0006481810385774445,2185.7912484409585,2073.2599877267385,2087.5518770135286
2025-03-01 00:51:23.703764,2257.7213714621653,-0.004991560021314401,2215.355054253658,2080.551493598398,2091.2493093685184
2025-03-02 00:51:23.703764,2227.6744984492184,-0.013308494747289235,2232.4928301354903,2084.284027176784,2094.8608249893537
2025-03-03 00:51:23.703764,2189.6258290057453,-0.017079995066586418,2235.643365801522,2087.0675861488276,2097.6812665775997
2025-03-04 00:51:23.703764,2274.466105684759,0.03874647236762718,2247.423500050721,2093.8097961589174,2101.861785119536
2025-03-05 00:51:23.703764,2274.9240923789725,0.00020136008756899137,2251.576716031476,2098.624454605782,2105.8688081533232
2025-03-06 00:51:23.703764,2277.675829755068,0.001209595249931139,2253.019312110873,2102.6103125795084,2109.0665659370106
2025-03-07 00:51:23.703764,2320.767302126568,0.0189190541553641,2260.407861266071,2108.5574976400594,2112.607620290339
2025-03-08 00:51:23.703764,2187.5507984049755,-0.05740192202791017,2250.3834936864723,2111.522985812822,2114.223914659185
2025-03-09 00:51:23.703764,2202.9384733058523,0.007034202319825766,2246.849775808849,2117.087486488604,2115.6153201145985
2025-03-10 00:51:23.703764,2214.635621847272,0.005309793570342558,2250.4226033576383,2124.3948307078067,2117.999166118622
2025-03-11 00:51:23.703764,2219.317902547001,0.0021142442817854157,2242.544288623673,2131.3166111138053,2119.8880156175064
2025-03-12 00:51:23.703764,2193.6759823690036,-0.011553964462941213,2230.937415765106,2138.6104313093174,2121.5504811333044
2025-03-13 00:51:23.703764,2175.890446110219,-0.008107640509232183,2216.3966466729844,2143.991219937294,2122.6329976902516
2025-03-14 00:51:23.703764,2223.337300779948,0.021805718552856623,2202.478075052039,2151.5524136073104,2123.732538360647
2025-03-15 00:51:23.703764,2286.803421383816,0.028545430592831877,2216.657021191873,2160.1294685019116,2125.3167074230028
2025-03-16 00:51:23.703764,2318.4976417948014,0.013859617365714172,2233.1654738331513,2170.9258306615457,2127.155267250475
